,#,Country (or dependency),Region,Population (2020),Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share
7,7.5,Nigeria,Igboho,"136,764",,,,,,,,,
7,7.5,Nigeria,Okene,"479,178",,,,,,,,,
7,7.5,Nigeria,Lafia,"127,236",,,,,,,,,
7,7.5,Nigeria,Gusau,"226,857",,,,,,,,,
7,7.5,Nigeria,Bauchi,"316,149",,,,,,,,,
7,7.5,Nigeria,Ibadan,"3,565,108",,,,,,,,,
7,7.5,Nigeria,Onitsha,"561,066",,,,,,,,,
7,7.5,Nigeria,Buguma,"135,404",,,,,,,,,
69,70,Senegal,All_Regions,"16,743,927",2.75 %,"447,563",87,"192,530","-20,000",4.7,19,49 %,0.21 %
70,70.5,Senegal,Louga,"67,154",,,,,,,,,
70,70.5,Senegal,Richard-Toll,"44,752",,,,,,,,,
70,70.5,Senegal,Kolda,"58,809",,,,,,,,,
70,70.5,Senegal,N'diareme limamoulaye,"35,171",,,,,,,,,
70,70.5,Senegal,Mbake,"74,100",,,,,,,,,
70,70.5,Senegal,Matam,"15,306",,,,,,,,,
70,70.5,Senegal,Pout,"17,752",,,,,,,,,
70,70.5,Senegal,Guinguineo,"15,395",,,,,,,,,
70,70.5,Senegal,Kayar,"17,193",,,,,,,,,
70,70.5,Senegal,Pourham,"24,146",,,,,,,,,
70,70.5,Senegal,Mekhe,"19,242",,,,,,,,,
70,70.5,Senegal,Ndibene Dahra,"27,741",,,,,,,,,
70,70.5,Senegal,Sedhiou,"19,702",,,,,,,,,
70,70.5,Senegal,Tiebo,"100,289",,,,,,,,,
70,70.5,Senegal,Tambacounda,"78,800",,,,,,,,,
70,70.5,Senegal,Dara,"30,000",,,,,,,,,
70,70.5,Senegal,Kaffrine,"28,396",,,,,,,,,
70,70.5,Senegal,Kedougou,"17,922",,,,,,,,,
70,70.5,Senegal,Dakar,"2,476,400",,,,,,,,,
70,70.5,Senegal,Joal-Fadiout,"36,735",,,,,,,,,
70,70.5,Senegal,Nioro du Rip,"20,711",,,,,,,,,
70,70.5,Senegal,Thies Nones,"252,320",,,,,,,,,
70,70.5,Senegal,Saint-Louis,"176,000",,,,,,,,,
70,70.5,Senegal,Kaolack,"172,305",,,,,,,,,
70,70.5,Senegal,Bignona,"26,237",,,,,,,,,
70,70.5,Senegal,Pikine,"874,062",,,,,,,,,
70,70.5,Senegal,Nguekhokh,"17,885",,,,,,,,,
70,70.5,Senegal,Thies,"320,000",,,,,,,,,
70,70.5,Senegal,Ziguinchor,"159,778",,,,,,,,,
70,70.5,Senegal,Velingara,"22,441",,,,,,,,,
70,70.5,Senegal,Touba,"529,176",,,,,,,,,
70,71,Cambodia,All_Regions,"16,718,965",1.41 %,"232,423",95,"176,520","-30,000",2.5,26,24 %,0.21 %
71,71.5,Cambodia,Ta Khmau,"52,066",,,,,,,,,
71,71.5,Cambodia,Prey Veng,"33,079",,,,,,,,,
71,71.5,Cambodia,Phumi Veal Sre,"44,270",,,,,,,,,
71,71.5,Cambodia,Suong,"30,000",,,,,,,,,
71,71.5,Cambodia,Pursat,"52,476",,,,,,,,,
71,71.5,Cambodia,Stung Treng,"25,000",,,,,,,,,
71,71.5,Cambodia,Battambang,"150,444",,,,,,,,,
71,71.5,Cambodia,Sihanoukville,"156,691",,,,,,,,,
71,71.5,Cambodia,Kampong Speu,"33,231",,,,,,,,,
71,71.5,Cambodia,Phnom Penh,"1,573,544",,,,,,,,,
71,71.5,Cambodia,Kratie,"19,975",,,,,,,,,
71,71.5,Cambodia,Svay Rieng,"23,956",,,,,,,,,
71,71.5,Cambodia,Sisophon,"23,218",,,,,,,,,
71,71.5,Cambodia,Samraong,"18,694",,,,,,,,,
71,71.5,Cambodia,Smach Mean Chey,"29,329",,,,,,,,,
71,71.5,Cambodia,Siem Reap,"139,458",,,,,,,,,
71,71.5,Cambodia,Pailin,"17,850",,,,,,,,,
71,71.5,Cambodia,Kampong Thom,"19,951",,,,,,,,,
71,71.5,Cambodia,Koh Kong,"33,134",,,,,,,,,
71,71.5,Cambodia,Takeo,"843,931",,,,,,,,,
71,71.5,Cambodia,Tbeng Meanchey,"24,380",,,,,,,,,
71,71.5,Cambodia,Kampong Chhnang,"75,244",,,,,,,,,
71,71.5,Cambodia,Banlung,"17,000",,,,,,,,,
71,71.5,Cambodia,Paoy Paet,"79,000",,,,,,,,,
71,71.5,Cambodia,Kampong Cham,"61,750",,,,,,,,,
71,71.5,Cambodia,Kampot,"22,691",,,,,,,,,
71,71.5,Cambodia,Lumphat,"19,205",,,,,,,,,
71,72,Chad,All_Regions,"16,425,864",3.00 %,"478,988",13,"1,259,200","2,000",5.8,17,23 %,0.21 %
72,72.5,Chad,Massakory,"15,406",,,,,,,,,
72,72.5,Chad,Benoy,"15,717",,,,,,,,,
72,72.5,Chad,Mongo,"27,763",,,,,,,,,
72,72.5,Chad,Oum Hadjer,"19,271",,,,,,,,,
72,72.5,Chad,Sarh,"102,528",,,,,,,,,
72,72.5,Chad,Fada,"23,786",,,,,,,,,
72,72.5,Chad,Lai,"19,382",,,,,,,,,
72,72.5,Chad,Koumra,"36,263",,,,,,,,,
72,72.5,Chad,N'Djamena,"721,081",,,,,,,,,
72,72.5,Chad,Bitkine,"18,495",,,,,,,,,
72,72.5,Chad,Moussoro,"15,190",,,,,,,,,
72,72.5,Chad,Kelo,"42,533",,,,,,,,,
72,72.5,Chad,Doba,"24,336",,,,,,,,,
72,72.5,Chad,Dourbali,"17,682",,,,,,,,,
72,72.5,Chad,Massaguet,"17,906",,,,,,,,,
72,72.5,Chad,Mao,"18,031",,,,,,,,,
72,72.5,Chad,Moundou,"135,167",,,,,,,,,
72,72.5,Chad,Kyabe,"16,177",,,,,,,,,
72,72.5,Chad,Bongor,"27,770",,,,,,,,,
72,72.5,Chad,Abeche,"74,188",,,,,,,,,
72,72.5,Chad,Pala,"35,466",,,,,,,,,
72,72.5,Chad,Ati,"24,074",,,,,,,,,
72,72.5,Chad,Am Timan,"28,885",,,,,,,,,
72,72.5,Chad,Mboursou Lere,"17,132",,,,,,,,,
72,73,Somalia,All_Regions,"15,893,222",2.92 %,"450,317",25,"627,340","-40,000",6.1,17,47 %,0.20 %
73,73.5,Somalia,Hargeysa,"477,876",,,,,,,,,
73,73.5,Somalia,Jilib,"43,694",,,,,,,,,
73,73.5,Somalia,Buulobarde,"16,928",,,,,,,,,
73,73.5,Somalia,Beledweyne,"55,410",,,,,,,,,
73,73.5,Somalia,Baidoa,"129,839",,,,,,,,,
73,73.5,Somalia,Bosaso,"74,287",,,,,,,,,
73,73.5,Somalia,Jamaame,"185,270",,,,,,,,,
73,73.5,Somalia,Wanlaweyn,"22,022",,,,,,,,,
73,73.5,Somalia,Ceerigaabo,"33,853",,,,,,,,,
73,73.5,Somalia,Burao,"99,270",,,,,,,,,
73,73.5,Somalia,Jawhar,"47,086",,,,,,,,,
73,73.5,Somalia,Laascaanood,"60,100",,,,,,,,,
73,73.5,Somalia,Baardheere,"42,240",,,,,,,,,
73,73.5,Somalia,Kismayo,"234,852",,,,,,,,,
73,73.5,Somalia,Buurhakaba,"27,792",,,,,,,,,
73,73.5,Somalia,Afgooye,"65,461",,,,,,,,,
73,73.5,Somalia,Garoowe,"57,300",,,,,,,,,
73,73.5,Somalia,Berbera,"242,344",,,,,,,,,
73,73.5,Somalia,Eyl,"18,904",,,,,,,,,
73,73.5,Somalia,Gaalkacyo,"61,200",,,,,,,,,
73,73.5,Somalia,Baki,"20,000",,,,,,,,,
73,73.5,Somalia,Marka,"230,100",,,,,,,,,
73,73.5,Somalia,Qandala,"15,923",,,,,,,,,
73,73.5,Somalia,Mogadishu,"2,587,183",,,,,,,,,
73,73.5,Somalia,Luuq,"33,820",,,,,,,,,
73,73.5,Somalia,Qoryooley,"51,720",,,,,,,,,
73,73.5,Somalia,Ceeldheer,"26,562",,,,,,,,,
73,74,Zimbabwe,All_Regions,"14,862,924",1.48 %,"217,456",38,"386,850","-116,858",3.6,19,38 %,0.19 %
74,74.5,Zimbabwe,Chipinge,"18,860",,,,,,,,,
74,74.5,Zimbabwe,Chitungwiza,"340,360",,,,,,,,,
74,74.5,Zimbabwe,Kadoma,"79,174",,,,,,,,,
74,74.5,Zimbabwe,Zvishavane,"35,896",,,,,,,,,
74,74.5,Zimbabwe,Rusape,"29,292",,,,,,,,,
74,74.5,Zimbabwe,Victoria Falls,"35,761",,,,,,,,,
74,74.5,Zimbabwe,Ruwa,"30,000",,,,,,,,,
74,74.5,Zimbabwe,Mutare,"184,205",,,,,,,,,
74,74.5,Zimbabwe,Bindura,"37,423",,,,,,,,,
74,74.5,Zimbabwe,Chiredzi,"28,205",,,,,,,,,
74,74.5,Zimbabwe,Harare,"1,542,813",,,,,,,,,
74,74.5,Zimbabwe,Chegutu,"47,294",,,,,,,,,
74,74.5,Zimbabwe,Redcliff,"33,197",,,,,,,,,
74,74.5,Zimbabwe,Norton,"52,054",,,,,,,,,
74,74.5,Zimbabwe,Bulawayo,"699,385",,,,,,,,,
74,74.5,Zimbabwe,Kariba,"25,531",,,,,,,,,
74,74.5,Zimbabwe,Karoi,"25,030",,,,,,,,,
74,74.5,Zimbabwe,Beitbridge,"26,459",,,,,,,,,
74,74.5,Zimbabwe,Chinhoyi,"61,739",,,,,,,,,
74,74.5,Zimbabwe,Shurugwi,"17,075",,,,,,,,,
74,74.5,Zimbabwe,Masvingo,"76,290",,,,,,,,,
74,74.5,Zimbabwe,Epworth,"123,250",,,,,,,,,
74,74.5,Zimbabwe,Marondera,"57,082",,,,,,,,,
74,74.5,Zimbabwe,Gokwe,"18,942",,,,,,,,,
74,74.5,Zimbabwe,Kwekwe,"99,149",,,,,,,,,
74,74.5,Zimbabwe,Gweru,"146,073",,,,,,,,,
74,74.5,Zimbabwe,Hwange,"33,210",,,,,,,,,
74,75,Guinea,All_Regions,"13,132,795",2.83 %,"361,549",53,"245,720","-4,000",4.7,18,39 %,0.17 %
75,75.5,Guinea,Telimele,"30,311",,,,,,,,,
75,75.5,Guinea,Coyah,"77,103",,,,,,,,,
75,75.5,Guinea,Labe,"58,649",,,,,,,,,
75,75.5,Guinea,Camayenne,"1,871,242",,,,,,,,,
75,75.5,Guinea,Fria,"44,369",,,,,,,,,
75,75.5,Guinea,Kankan,"114,009",,,,,,,,,
75,75.5,Guinea,Macenta,"43,102",,,,,,,,,
75,75.5,Guinea,Tougue,"25,531",,,,,,,,,
75,75.5,Guinea,Kindia,"117,062",,,,,,,,,
75,75.5,Guinea,Conakry,"1,767,200",,,,,,,,,
75,75.5,Guinea,Mamou,"41,619",,,,,,,,,
75,75.5,Guinea,Gueckedou,"79,140",,,,,,,,,
75,75.5,Guinea,Kissidougou,"47,099",,,,,,,,,
75,75.5,Guinea,Boke,"15,460",,,,,,,,,
75,75.5,Guinea,Siguiri,"43,601",,,,,,,,,
75,75.5,Guinea,Nzerekore,"132,728",,,,,,,,,
75,75.5,Guinea,Pita,"20,052",,,,,,,,,
75,76,Rwanda,All_Regions,"12,952,218",2.58 %,"325,268",525,"24,670","-9,000",4.1,20,18 %,0.17 %
76,76.5,Rwanda,Kigali,"745,261",,,,,,,,,
76,76.5,Rwanda,Gitarama,"87,613",,,,,,,,,
76,76.5,Rwanda,Butare,"89,600",,,,,,,,,
76,76.5,Rwanda,Cyangugu,"63,883",,,,,,,,,
76,76.5,Rwanda,Rwamagana,"47,203",,,,,,,,,
76,76.5,Rwanda,Byumba,"70,593",,,,,,,,,
76,76.5,Rwanda,Musanze,"86,685",,,,,,,,,
76,76.5,Rwanda,Kibuye,"48,024",,,,,,,,,
76,76.5,Rwanda,Gisenyi,"83,623",,,,,,,,,
76,76.5,Rwanda,Kibungo,"46,240",,,,,,,,,
76,76.5,Rwanda,Nzega,"33,832",,,,,,,,,
76,77,Benin,All_Regions,"12,123,200",2.73 %,"322,049",108,"112,760","-2,000",4.9,19,48 %,0.16 %
77,77.5,Benin,Lokossa,"86,971",,,,,,,,,
77,77.5,Benin,Abomey,"82,154",,,,,,,,,
77,77.5,Benin,Savalou,"30,187",,,,,,,,,
77,77.5,Benin,Tanguieta,"19,833",,,,,,,,,
77,77.5,Benin,Dassa-Zoume,"21,672",,,,,,,,,
77,77.5,Benin,Come,"29,208",,,,,,,,,
77,77.5,Benin,Dogbo,"41,312",,,,,,,,,
77,77.5,Benin,Ouidah,"83,503",,,,,,,,,
77,77.5,Benin,Porto-Novo,"234,168",,,,,,,,,
77,77.5,Benin,Natitingou,"80,892",,,,,,,,,
77,77.5,Benin,Abomey-Calavi,"385,755",,,,,,,,,
77,77.5,Benin,Save,"75,970",,,,,,,,,
77,77.5,Benin,Cove,"38,566",,,,,,,,,
77,77.5,Benin,Bembereke,"24,006",,,,,,,,,
77,77.5,Benin,Pobe,"32,983",,,,,,,,,
77,77.5,Benin,Allada,"20,094",,,,,,,,,
77,77.5,Benin,Tchaourou,"20,971",,,,,,,,,
77,77.5,Benin,Nikki,"54,009",,,,,,,,,
77,77.5,Benin,Sakete,"30,111",,,,,,,,,
77,77.5,Benin,Ketou,"22,341",,,,,,,,,
77,77.5,Benin,Malanville,"37,117",,,,,,,,,
77,77.5,Benin,Bassila,"23,616",,,,,,,,,
77,77.5,Benin,Kandi,"109,701",,,,,,,,,
77,77.5,Benin,Djougou,"237,040",,,,,,,,,
77,77.5,Benin,Cotonou,"780,000",,,,,,,,,
77,77.5,Benin,Banikoara,"22,487",,,,,,,,,
77,77.5,Benin,Aplahoue,"19,862",,,,,,,,,
77,77.5,Benin,Bohicon,"125,092",,,,,,,,,
77,77.5,Benin,Parakou,"163,753",,,,,,,,,
77,78,Burundi,All_Regions,"11,890,784",3.12 %,"360,204",463,"25,680","2,001",5.5,17,14 %,0.15 %
78,78.5,Burundi,Bujumbura,"331,700",,,,,,,,,
78,78.5,Burundi,Muyinga,"71,076",,,,,,,,,
78,78.5,Burundi,Rutana,"20,893",,,,,,,,,
78,78.5,Burundi,Ngozi,"21,506",,,,,,,,,
78,78.5,Burundi,Kayanza,"19,443",,,,,,,,,
78,78.5,Burundi,Muramvya,"18,041",,,,,,,,,
78,78.5,Burundi,Bururi,"19,740",,,,,,,,,
78,78.5,Burundi,Gitega,"23,167",,,,,,,,,
78,78.5,Burundi,Makamba,"19,642",,,,,,,,,
78,78.5,Burundi,Ruyigi,"38,458",,,,,,,,,
78,79,Tunisia,All_Regions,"11,818,619",1.06 %,"123,900",76,"155,360","-4,000",2.2,33,70 %,0.15 %
79,79.5,Tunisia,Tajerouine,"18,909",,,,,,,,,
79,79.5,Tunisia,Mahdia,"45,977",,,,,,,,,
79,79.5,Tunisia,Bizerte,"115,268",,,,,,,,,
79,79.5,Tunisia,Dar Chabanne,"33,953",,,,,,,,,
79,79.5,Tunisia,Beja,"57,233",,,,,,,,,
79,79.5,Tunisia,Msaken,"64,563",,,,,,,,,
79,79.5,Tunisia,Ouardenine,"18,287",,,,,,,,,
79,79.5,Tunisia,Medjez el Bab,"20,118",,,,,,,,,
79,79.5,Tunisia,Hammam-Lif,"47,760",,,,,,,,,
79,79.5,Tunisia,Nabeul,"56,387",,,,,,,,,
79,79.5,Tunisia,Kebili,"19,875",,,,,,,,,
79,79.5,Tunisia,Zouila,"44,349",,,,,,,,,
79,79.5,Tunisia,Al Marsa,"65,640",,,,,,,,,
79,79.5,Tunisia,Tunis,"693,210",,,,,,,,,
79,79.5,Tunisia,Djemmal,"39,990",,,,,,,,,
79,79.5,Tunisia,Monastir,"71,546",,,,,,,,,
79,79.5,Tunisia,El Fahs,"18,083",,,,,,,,,
79,79.5,Tunisia,Bekalta,"15,937",,,,,,,,,
79,79.5,Tunisia,Houmt El Souk,"62,583",,,,,,,,,
79,79.5,Tunisia,Ksar Hellal,"39,792",,,,,,,,,
79,79.5,Tunisia,Korba,"33,589",,,,,,,,,
79,79.5,Tunisia,Sidi Bouzid,"42,098",,,,,,,,,
79,79.5,Tunisia,Mennzel Bou Zelfa,"16,231",,,,,,,,,
79,79.5,Tunisia,Kasserine,"81,987",,,,,,,,,
79,79.5,Tunisia,Skanes,"64,222",,,,,,,,,
79,79.5,Tunisia,La Mohammedia,"66,593",,,,,,,,,
79,79.5,Tunisia,Menzel Jemil,"21,542",,,,,,,,,
79,79.5,Tunisia,Tozeur,"34,943",,,,,,,,,
79,79.5,Tunisia,Kairouan,"119,794",,,,,,,,,
79,79.5,Tunisia,Midoun,"32,000",,,,,,,,,
79,79.5,Tunisia,Douar Tindja,"18,551",,,,,,,,,
79,79.5,Tunisia,Mateur,"31,005",,,,,,,,,
79,79.5,Tunisia,Jendouba,"51,408",,,,,,,,,
79,79.5,Tunisia,Douz,"28,127",,,,,,,,,
79,79.5,Tunisia,Akouda,"20,027",,,,,,,,,
79,79.5,Tunisia,El Hamma,"62,000",,,,,,,,,
79,79.5,Tunisia,La Goulette,"79,795",,,,,,,,,
79,79.5,Tunisia,Hammam Sousse,"33,834",,,,,,,,,
79,79.5,Tunisia,Medenine,"61,705",,,,,,,,,
79,79.5,Tunisia,Ben Arous,"74,932",,,,,,,,,
79,79.5,Tunisia,Manouba,"24,948",,,,,,,,,
79,79.5,Tunisia,La Sebala du Mornag,"33,421",,,,,,,,,
79,79.5,Tunisia,Douane,"60,192",,,,,,,,,
79,79.5,Tunisia,Gafsa,"81,232",,,,,,,,,
79,79.5,Tunisia,Zarzis,"79,316",,,,,,,,,
79,79.5,Tunisia,Oued Lill,"47,101",,,,,,,,,
79,79.5,Tunisia,Beni Khiar,"18,011",,,,,,,,,
79,79.5,Tunisia,Zaghouan,"16,911",,,,,,,,,
79,79.5,Tunisia,Metlaoui,"41,899",,,,,,,,,
79,79.5,Tunisia,Ksour Essaf,"27,936",,,,,,,,,
79,79.5,Tunisia,Ar Rudayyif,"30,048",,,,,,,,,
79,79.5,Tunisia,Siliana,"26,960",,,,,,,,,
79,79.5,Tunisia,Gabes,"110,075",,,,,,,,,
79,79.5,Tunisia,Sfax,"277,278",,,,,,,,,
79,79.5,Tunisia,Kelibia,"43,209",,,,,,,,,
79,79.5,Tunisia,Tataouine,"62,577",,,,,,,,,
79,79.5,Tunisia,Rades,"44,298",,,,,,,,,
79,79.5,Tunisia,Ariana,"97,687",,,,,,,,,
79,79.5,Tunisia,Takelsa,"20,659",,,,,,,,,
79,79.5,Tunisia,Sousse,"164,123",,,,,,,,,
79,79.5,Tunisia,El Jem,"20,029",,,,,,,,,
79,79.5,Tunisia,Gremda,"33,744",,,,,,,,,
79,79.5,Tunisia,Chebba,"21,559",,,,,,,,,
79,79.5,Tunisia,Thala,"16,068",,,,,,,,,
79,79.5,Tunisia,Nefta,"21,720",,,,,,,,,
79,79.5,Tunisia,Menzel Bourguiba,"46,245",,,,,,,,,
79,79.5,Tunisia,Hammamet,"53,733",,,,,,,,,
79,79.5,Tunisia,El Alia,"16,083",,,,,,,,,
79,79.5,Tunisia,Carthage,"15,922",,,,,,,,,
79,79.5,Tunisia,El Kef,"47,979",,,,,,,,,
7,8,Bangladesh,All_Regions,"164,689,383",1.01 %,"1,643,222","1,265","130,170","-369,501",2.1,28,39 %,2.11 %
8,8.5,Bangladesh,Puthia,"159,406",,,,,,,,,
8,8.5,Bangladesh,Sandwip,"52,152",,,,,,,,,
8,8.5,Bangladesh,Dinajpur,"206,234",,,,,,,,,
8,8.5,Bangladesh,Madaripur,"84,789",,,,,,,,,
8,8.5,Bangladesh,Pabna,"186,781",,,,,,,,,
8,8.5,Bangladesh,Shahzadpur,"102,420",,,,,,,,,
8,8.5,Bangladesh,Khulna,"1,342,339",,,,,,,,,
8,8.5,Bangladesh,Sylhet,"237,000",,,,,,,,,
8,8.5,Bangladesh,Ishurdi,"81,995",,,,,,,,,
8,8.5,Bangladesh,Comilla,"389,411",,,,,,,,,
8,8.5,Bangladesh,Natore,"369,138",,,,,,,,,
8,8.5,Bangladesh,Tangail,"180,144",,,,,,,,,
8,8.5,Bangladesh,Burhanuddin,"45,670",,,,,,,,,
8,8.5,Bangladesh,Thakurgaon,"71,096",,,,,,,,,
8,8.5,Bangladesh,Bogra,"210,000",,,,,,,,,
8,8.5,Bangladesh,Nageswari,"49,425",,,,,,,,,
8,8.5,Bangladesh,Uttar Char Fasson,"48,305",,,,,,,,,
8,8.5,Bangladesh,Nagarpur,"238,422",,,,,,,,,
8,8.5,Bangladesh,Kaliganj,"45,631",,,,,,,,,
8,8.5,Bangladesh,Cox's Bazar,"253,788",,,,,,,,,
8,8.5,Bangladesh,Nawabganj,"142,361",,,,,,,,,
8,8.5,Bangladesh,Paltan,"184,492",,,,,,,,,
8,8.5,Bangladesh,Bagerhat,"266,388",,,,,,,,,
8,8.5,Bangladesh,Par Naogaon,"192,464",,,,,,,,,
8,8.5,Bangladesh,Shibganj,"378,701",,,,,,,,,
8,8.5,Bangladesh,Parbatipur,"48,020",,,,,,,,,
8,8.5,Bangladesh,Pirojpur,"54,418",,,,,,,,,
8,8.5,Bangladesh,Chilmari,"49,736",,,,,,,,,
8,8.5,Bangladesh,Kishorganj,"90,690",,,,,,,,,
8,8.5,Bangladesh,Rajshahi,"700,133",,,,,,,,,
8,8.5,Bangladesh,Feni,"84,028",,,,,,,,,
8,8.5,Bangladesh,Dhaka,"10,356,500",,,,,,,,,
8,8.5,Bangladesh,Barisal,"202,242",,,,,,,,,
8,8.5,Bangladesh,Kushtia,"135,724",,,,,,,,,
8,8.5,Bangladesh,Panchagarh,"48,531",,,,,,,,,
8,8.5,Bangladesh,Netrakona,"79,016",,,,,,,,,
8,8.5,Bangladesh,Tungi,"337,579",,,,,,,,,
8,8.5,Bangladesh,Patiya,"51,360",,,,,,,,,
8,8.5,Bangladesh,Azimpur,"96,641",,,,,,,,,
8,8.5,Bangladesh,Palang,"67,652",,,,,,,,,
8,8.5,Bangladesh,Narsingdi,"281,080",,,,,,,,,
8,8.5,Bangladesh,Satkhira,"128,918",,,,,,,,,
8,8.5,Bangladesh,Laksham,"82,290",,,,,,,,,
8,8.5,Bangladesh,Ramganj,"55,241",,,,,,,,,
8,8.5,Bangladesh,Joypur Hat,"73,068",,,,,,,,,
8,8.5,Bangladesh,Jamalpur,"167,900",,,,,,,,,
8,8.5,Bangladesh,Khagrachhari,"50,364",,,,,,,,,
8,8.5,Bangladesh,Maulavi Bazar,"57,441",,,,,,,,,
8,8.5,Bangladesh,Sherpur,"107,419",,,,,,,,,
8,8.5,Bangladesh,Narayanganj,"223,622",,,,,,,,,
8,8.5,Bangladesh,Chittagong,"3,920,222",,,,,,,,,
8,8.5,Bangladesh,Lalmonirhat,"65,127",,,,,,,,,
8,8.5,Bangladesh,Saidpur,"199,422",,,,,,,,,
8,8.5,Bangladesh,Narail,"55,112",,,,,,,,,
8,8.5,Bangladesh,Bibir Hat,"89,030",,,,,,,,,
8,8.5,Bangladesh,Joymontop,"56,000",,,,,,,,,
8,8.5,Bangladesh,Faridpur,"112,187",,,,,,,,,
8,8.5,Bangladesh,Jessore,"243,987",,,,,,,,,
8,8.5,Bangladesh,Sirajganj,"127,481",,,,,,,,,
8,8.5,Bangladesh,Habiganj,"88,760",,,,,,,,,
8,8.5,Bangladesh,Rangpur,"343,122",,,,,,,,,
8,8.5,Bangladesh,Mymensingh,"225,126",,,,,,,,,
8,8.5,Bangladesh,Satkania,"52,005",,,,,,,,,
8,8.5,Bangladesh,Tungipara,"62,210",,,,,,,,,
8,8.5,Bangladesh,Bhola,"99,079",,,,,,,,,
8,8.5,Bangladesh,Sarishabari,"81,325",,,,,,,,,
8,8.5,Bangladesh,Sonargaon,"130,000",,,,,,,,,
8,8.5,Bangladesh,Bhairab Bazar,"105,457",,,,,,,,,
8,8.5,Bangladesh,Lakshmipur,"61,703",,,,,,,,,
8,8.5,Bangladesh,Raipur,"64,652",,,,,,,,,
79,80,Bolivia,All_Regions,"11,673,021",1.39 %,"159,921",11,"1,083,300","-9,504",2.8,26,69 %,0.15 %
80,80.5,Bolivia,Camiri,"27,961",,,,,,,,,
80,80.5,Bolivia,San Borja,"24,610",,,,,,,,,
80,80.5,Bolivia,Tupiza,"22,233",,,,,,,,,
80,80.5,Bolivia,Cochabamba,"900,414",,,,,,,,,
80,80.5,Bolivia,Montero,"88,616",,,,,,,,,
80,80.5,Bolivia,Villamontes,"18,761",,,,,,,,,
80,80.5,Bolivia,Sucre,"224,838",,,,,,,,,
80,80.5,Bolivia,Punata,"15,194",,,,,,,,,
80,80.5,Bolivia,La Paz,"812,799",,,,,,,,,
80,80.5,Bolivia,Villazon,"30,253",,,,,,,,,
80,80.5,Bolivia,Yacuiba,"82,803",,,,,,,,,
80,80.5,Bolivia,Trinidad,"84,259",,,,,,,,,
80,80.5,Bolivia,Llallagua,"28,069",,,,,,,,,
80,80.5,Bolivia,Riberalta,"74,014",,,,,,,,,
80,80.5,Bolivia,Warnes,"22,036",,,,,,,,,
80,80.5,Bolivia,Tarija,"159,269",,,,,,,,,
80,80.5,Bolivia,Santa Cruz de la Sierra,"1,364,389",,,,,,,,,
80,80.5,Bolivia,Bermejo,"35,411",,,,,,,,,
80,80.5,Bolivia,Cobija,"26,585",,,,,,,,,
80,80.5,Bolivia,Quillacollo,"87,309",,,,,,,,,
80,80.5,Bolivia,Cotoca,"18,347",,,,,,,,,
80,80.5,Bolivia,Guayaramerin,"36,008",,,,,,,,,
80,80.5,Bolivia,Huanuni,"15,492",,,,,,,,,
80,80.5,Bolivia,Sacaba,"107,628",,,,,,,,,
80,80.5,Bolivia,Villa Yapacani,"18,187",,,,,,,,,
80,80.5,Bolivia,Ascencion de Guarayos,"18,816",,,,,,,,,
80,80.5,Bolivia,Mizque,"30,481",,,,,,,,,
80,80.5,Bolivia,San Borja,"19,640",,,,,,,,,
80,80.5,Bolivia,Oruro,"208,684",,,,,,,,,
80,80.5,Bolivia,Potosi,"141,251",,,,,,,,,
80,80.5,Bolivia,San Ignacio de Velasco,"23,569",,,,,,,,,
80,80.5,Bolivia,Santiago del Torno,"15,543",,,,,,,,,
80,80.5,Bolivia,Tiquipaya,"53,904",,,,,,,,,
80,81,Belgium,All_Regions,"11,589,623",0.44 %,"50,295",383,"30,280","48,000",1.7,42,98 %,0.15 %
81,81.5,Belgium,Heusden,"31,017",,,,,,,,,
81,81.5,Belgium,Leuven,"92,892",,,,,,,,,
81,81.5,Belgium,Kortrijk,"73,879",,,,,,,,,
81,81.5,Belgium,Genk,"63,666",,,,,,,,,
81,81.5,Belgium,Sint-Truiden,"37,859",,,,,,,,,
81,81.5,Belgium,Ninove,"34,795",,,,,,,,,
81,81.5,Belgium,Chatelet,"35,238",,,,,,,,,
81,81.5,Belgium,Gent,"231,493",,,,,,,,,
81,81.5,Belgium,Brussels,"1,019,022",,,,,,,,,
81,81.5,Belgium,Helchteren,"30,050",,,,,,,,,
81,81.5,Belgium,Wavre,"32,112",,,,,,,,,
81,81.5,Belgium,Zaventem,"28,188",,,,,,,,,
81,81.5,Belgium,Hasselt,"69,222",,,,,,,,,
81,81.5,Belgium,Namur,"106,284",,,,,,,,,
81,81.5,Belgium,Deurne,"78,747",,,,,,,,,
81,81.5,Belgium,Knokke-Heist,"33,781",,,,,,,,,
81,81.5,Belgium,Dilbeek,"39,482",,,,,,,,,
81,81.5,Belgium,Verviers,"52,824",,,,,,,,,
81,81.5,Belgium,La Louviere,"76,668",,,,,,,,,
81,81.5,Belgium,Turnhout,"39,654",,,,,,,,,
81,81.5,Belgium,Menen,"31,916",,,,,,,,,
81,81.5,Belgium,Tongeren,"29,816",,,,,,,,,
81,81.5,Belgium,Maasmechelen,"36,251",,,,,,,,,
81,81.5,Belgium,Waregem,"35,896",,,,,,,,,
81,81.5,Belgium,Lommel,"31,993",,,,,,,,,
